idx	name	cid	n_inputs	n_library_spectra	n_raw_matches	n_unique_mri	folder	mode_used	domainmasst_status
521	Diisobutyl_Adipate	8831	1	0.0	0.0	0.0	0521_Diisobutyl_Adipate_f128b36d57		
520	Diisoamyl_trisulfide	15667721	1	0.0	0.0	0.0	0520_Diisoamyl_trisulfide_0bfe32cc7d		
519	Diisoamyl_disulfide	74915	1	0.0	0.0	0.0	0519_Diisoamyl_disulfide_cca85d22bb		
518	37Dihydroxy4Methoxyflavan	11196546	1	0.0	0.0	0.0	0518_37Dihydroxy4Methoxyflavan_0bba990930		
517	14Dithiane25diol	98330	1	0.0	0.0	0.0	0517_14Dithiane25diol_5014e87922		
515	24Dihydroxybenzoic_Acid	1491	1	73.0	0.0	0.0	0515_24Dihydroxybenzoic_Acid_10fa9f467d	fasstrecords	skipped
514	23Dihydroxyacetophenone	6429110	1	0.0	0.0	0.0	0514_23Dihydroxyacetophenone_882c6bea75		
513	Dihydroxyacetone_dimer	4180364	1	1.0	0.0	0.0	0513_Dihydroxyacetone_dimer_3aef8b0917	fasstrecords	skipped
491	Diethyl_tartrate	6993580	1	0.0	0.0	0.0	0491_Diethyl_tartrate_e096000170		
486	35Diethyl2methylpyrazine	28906	1	0.0	0.0	0.0	0486_35Diethyl2methylpyrazine_08f630f09b		
485	25Diethyl3methylpyrazine	36225	1	0.0	0.0	0.0	0485_25Diethyl3methylpyrazine_eaf28c17c2		
484	23Diethyl5Methylpyrazine	28905	1	1.0	0.0	0.0	0484_23Diethyl5Methylpyrazine_ecfee985e0	fasstrecords	skipped
483	Diethyl_Malonate	7761	1	17.0	0.0	0.0	0483_Diethyl_Malonate_3ec46d9ec2	fasstrecords	skipped
482	Diethyl_malate	24197	1	0.0	0.0	0.0	0482_Diethyl_malate_7b1fc74794		
481	Clobutinol	26937	1	1.0	0.0	0.0	0481_Clobutinol_4d7579b192	fasstrecords	skipped
480	Diethylenetriamine	8111	1	0.0	0.0	0.0	0480_Diethylenetriamine_907c5669df		
479	11Oxydi21ethanediyl_dioctadecanoate	61026	1	0.0	0.0	0.0	0479_11Oxydi21ethanediyl_dioctadecanoate_b6ef86564b		
501	Dihydrocarvyl_acetate	30248	1	0.0	0.0	0.0	0501_Dihydrocarvyl_acetate_2cbc16679b		
477	Diethylethanolamine	7497	1	3.0	0.0	0.0	0477_Diethylethanolamine_8257181278	fasstrecords	skipped
476	Dicyclohexyl_disulfide	17356	1	0.0	0.0	0.0	0476_Dicyclohexyl_disulfide_d5ff2591f8		
475	Dichlorodifluoromethane	6391	1	0.0	0.0	0.0	0475_Dichlorodifluoromethane_6311faf433		
473	44DIBUTYLgammaBUTYROLACTONE	10608036	1	0.0	0.0	0.0	0473_44DIBUTYLgammaBUTYROLACTONE_01b9494362		
472	Dibenzyl_ether	7657	1	0.0	0.0	0.0	0472_Dibenzyl_ether_11c7a4d964		
505	Dihydrogalangal_acetate	14638401	1	0.0	0.0	0.0	0505_Dihydrogalangal_acetate_c18b915e8b		
504	4Butyroxy25dimethyl32Hfuranone	19872333	1	0.0	0.0	0.0	0504_4Butyroxy25dimethyl32Hfuranone_480355567e		
503	67Dihydro23dimethyl5Hcyclopentapyrazine	6428802	1	0.0	0.0	0.0	0503_67Dihydro23dimethyl5Hcyclopentapyrazine_5f445c652f		
502	Dihydrocoumarin	660	1	0.0	0.0	0.0	0502_Dihydrocoumarin_0d99afdbd9		
478	Diethyl_disulfide	8077	1	0.0	0.0	0.0	0478_Diethyl_disulfide_5407030f52		
386	Citronellyl_propionate	8834	1	0.0	0.0	0.0	0386_Citronellyl_propionate_7a93f494ee		
385	Citronellyl_phenylacetate	8767	1	0.0	0.0	0.0	0385_Citronellyl_phenylacetate_40317fee36		
384	Citronellyl_isobutyrate	60985	1	0.0	0.0	0.0	0384_Citronellyl_isobutyrate_ea7699b992		
383	Citronellyl_formate	7778	1	0.0	0.0	0.0	0383_Citronellyl_formate_529de9bc98		
382	Citronellyl_butyrate	8835	1	0.0	0.0	0.0	0382_Citronellyl_butyrate_c7c1127fb8		
381	Citronellyl_anthranilate	109467	1	0.0	0.0	0.0	0381_Citronellyl_anthranilate_30b71b30be		
380	Citronellyl_Acetate	9017	1	120.0	0.0	0.0	0380_Citronellyl_Acetate_d72219cddd	fasstrecords	skipped
379	Citronelloxyacetaldehyde	61401	1	0.0	0.0	0.0	0379_Citronelloxyacetaldehyde_54a85775f1		
426	alphaDamascone	520506	1	0.0	0.0	0.0	0426_alphaDamascone_5d70b1dae5		
376	Geranial_propylene_glycol_acetal	5338463	1	0.0	0.0	0.0	0376_Geranial_propylene_glycol_acetal_9838ade99f		
375	Citral_glyceryl_acetal_E	6437578	1	0.0	0.0	0.0	0375_Citral_glyceryl_acetal_E_fd088f40c8		
374	Citral_dimethyl_acetal	24191	1	0.0	0.0	0.0	0374_Citral_dimethyl_acetal_961e21bf96		
373	Citral_diethyl_acetal	5365794	1	0.0	0.0	0.0	0373_Citral_diethyl_acetal_7bfa89a9f7		
371	5Z5octenoic_acid	5282718	1	0.0	0.0	0.0	0371_5Z5octenoic_acid_b96e2c2b1b		
370	Oleyl_acetate	5363289	1	0.0	0.0	0.0	0370_Oleyl_acetate_f61cab613d		
403	2Cyclohexen1one	13594	1	0.0	0.0	0.0	0403_2Cyclohexen1one_9e258000d9		
402	11Diethoxycyclohexane	74279	1	0.0	0.0	0.0	0402_11Diethoxycyclohexane_fffbd025e2		
377	Citronellal	7794	1	13.0	0.0	0.0	0377_Citronellal_02a5139775	fasstrecords	skipped
356	4Methyl21methylethyl13dioxolane	98461	1	0.0	0.0	0.0	0356_4Methyl21methylethyl13dioxolane_ce5162f3dd		
355	2Isobutyl4methyl13dioxolane	86733	1	0.0	0.0	0.0	0355_2Isobutyl4methyl13dioxolane_02cbc42506		
354	cis_and_trans5Ethyl4methyl22methylpropylthiazoline	131751267	1	0.0	0.0	0.0	0354_cis_and_trans5Ethyl4methyl22methylpropylthiazoline_fd201562ce		
209	Bornyl_butyrate	76966069	1	0.0	0.0	0.0	0209_Bornyl_butyrate_68f3b5fe22		
208	Npc126240	44630108	1	90.0	0.0	0.0	0208_Npc126240_db4daf4981	fasstrecords	skipped
207	Bornyl_acetate	12097317	1	90.0	0.0	0.0	0207_Bornyl_acetate_7b0e8248c3	fasstrecords	skipped
206	1R2S4RBornyl_acetate	443131	1	90.0	0.0	0.0	0206_1R2S4RBornyl_acetate_c682a5da6a	fasstrecords	skipped
205	1S2R4SBornyl_acetate	442460	1	90.0	0.0	0.0	0205_1S2R4SBornyl_acetate_a27ead4dda	fasstrecords	skipped
194	Biphenyl	7095	1	2.0	0.0	0.0	0194_Biphenyl_27dacb226b	fasstrecords	skipped
203	Acetic_acid_177trimethylbicyclo221hept2yl_ester	6448	1	90.0	0.0	0.0	0203_Acetic_acid_177trimethylbicyclo221hept2yl_ester_d72f1fa39d	fasstrecords	skipped
202	Bornyl_acetate_	93009	1	90.0	0.0	0.0	0202_Bornyl_acetate_dd60e6ce6e	fasstrecords	skipped
201	Borneol	64685	1	0.0	0.0	0.0	0201_Borneol_1dd2808bb6		
200	Boric_Acid	7628	1	0.0	0.0	0.0	0200_Boric_Acid_11bae16e20		
199	bis2Methyl3furyl_tetrasulfide	24832089	1	0.0	0.0	0.0	0199_bis2Methyl3furyl_tetrasulfide_23b2d7e5c1		
198	Bis2methylphenyl_disulfide	77652	1	0.0	0.0	0.0	0198_Bis2methylphenyl_disulfide_d05307ebf8		
197	Bis2methyl3furyldisulfide	526624	1	2.0	0.0	0.0	0197_Bis2methyl3furyldisulfide_00ed3a9791	fasstrecords	skipped
196	Bis25dimethyl3furyl_disulfide	642117	1	0.0	0.0	0.0	0196_Bis25dimethyl3furyl_disulfide_9e3071750a		
195	gammaBisabolene	62346	1	0.0	0.0	0.0	0195_gammaBisabolene_51f5cb6fda		
204	Borneol_acetate	6950274	1	90.0	0.0	0.0	0204_Borneol_acetate_770c698536	fasstrecords	skipped
412	Cyclohexyl_propionate	61375	1	0.0	0.0	0.0	0412_Cyclohexyl_propionate_2a8d482bc4		
411	Cyclohexylmethylpyrazine	16204532	1	0.0	0.0	0.0	0411_Cyclohexylmethylpyrazine_9dfb73d1db		
410	Cyclohexyl_isovalerate	287439	1	0.0	0.0	0.0	0410_Cyclohexyl_isovalerate_b7f886e076		
409	Cyclohexyl_formate	20358	1	0.0	0.0	0.0	0409_Cyclohexyl_formate_60ef70d910		
408	Cyclohexyl_cinnamate	5357153	1	0.0	0.0	0.0	0408_Cyclohexyl_cinnamate_886c02b558		
407	Cyclohexyl_butyrate	243783	1	0.0	0.0	0.0	0407_Cyclohexyl_butyrate_683655efab		
406	Cyclohexyl_anthranilate	24510	1	0.0	0.0	0.0	0406_Cyclohexyl_anthranilate_075748518a		
405	Cyclohexylamine	7965	1	3.0	0.0	0.0	0405_Cyclohexylamine_1ab5212917	fasstrecords	skipped
401	Cyclohexanone	7967	1	0.0	0.0	0.0	0401_Cyclohexanone_28ed7f4abc		
437	3Decanol	519158	1	0.0	0.0	0.0	0437_3Decanol_d4e7a974c6		
436	Decanoic_Acid	2969	1	24.0	0.0	0.0	0436_Decanoic_Acid_de76b806fe	fasstrecords	skipped
435	Decanal_propylene_glycol_acetal	95397	1	0.0	0.0	0.0	0435_Decanal_propylene_glycol_acetal_316e21f781		
434	Decanal_dimethyl_acetal	24513	1	0.0	0.0	0.0	0434_Decanal_dimethyl_acetal_b81879155f		
433	Decanal	8175	1	0.0	0.0	0.0	0433_Decanal_344de3e2c0		
431	deltaDecalactone	12810	1	0.0	0.0	0.0	0431_deltaDecalactone_0f46934dde		
429	2E4ZDecadienal	6427087	1	2.0	0.0	0.0	0429_2E4ZDecadienal_91d6ca25fa	fasstrecords	skipped
428	24Decadienal	5283349	1	2.0	0.0	0.0	0428_24Decadienal_f650423e0f	fasstrecords	skipped
427	DeltaDamascone	5365916	1	0.0	0.0	0.0	0427_DeltaDamascone_633be83170		
404	Cyclohexyl_acetate	12146	1	0.0	0.0	0.0	0404_Cyclohexyl_acetate_36571c4a5b		
400	Cyclohexaneethyl_acetate	30771	1	0.0	0.0	0.0	0400_Cyclohexaneethyl_acetate_3064cefb49		
399	Cyclohexanecarboxylic_acid	7413	1	0.0	0.0	0.0	0399_Cyclohexanecarboxylic_acid_8287f11d64		
398	Cyclohexaneacetic_acid	21363	1	0.0	0.0	0.0	0398_Cyclohexaneacetic_acid_c73cb82e06		
397	Cyclohexane	8078	1	0.0	0.0	0.0	0397_Cyclohexane_a21c4f64dc		
396	Civetone	5315941	1	0.0	0.0	0.0	0396_Civetone_73b2d4bf4a		
394	Cuminaldehyde	326	1	0.0	0.0	0.0	0394_Cuminaldehyde_0ce5e36dc1		
393	Cubebol	11276107	1	0.0	0.0	0.0	0393_Cubebol_61728eab68		
392	PCresol	2879	1	2.0	0.0	0.0	0392_PCresol_6f1b3105ba	fasstrecords	skipped
413	Cycloionone	110664	1	0.0	0.0	0.0	0413_Cycloionone_d2e68ceff7		
390	MCresol	342	1	0.0	0.0	0.0	0390_MCresol_dbb37b9fe1		
388	Citronellyl_valerate	61416	1	0.0	0.0	0.0	0388_Citronellyl_valerate_18d4335cd1		
387	Citronellyl_tiglate	6386037	1	0.0	0.0	0.0	0387_Citronellyl_tiglate_29fab04d10		
419	Cyclotene_butyrate	109828	1	0.0	0.0	0.0	0419_Cyclotene_butyrate_c7f4b5e381		
418	NCyclopropylnona26dienamide_2E6Z	11469606	1	0.0	0.0	0.0	0418_NCyclopropylnona26dienamide_2E6Z_15b52e87e2		
417	1R2S5RNCyclopropyl5methyl2propan2ylcyclohexane1carboxamide	118542675	1	0.0	0.0	0.0	0417_1R2S5RNCyclopropyl5methyl2propan2ylcyclohexane1carboxamide_2b8e59b70a		
416	2Cyclopentylcyclopentanone	21003	1	0.0	0.0	0.0	0416_2Cyclopentylcyclopentanone_d204223a6f		
415	Cyclopentanone	8452	1	0.0	0.0	0.0	0415_Cyclopentanone_25ef9bca06		
414	Cyclopentanethiol	15510	1	0.0	0.0	0.0	0414_Cyclopentanethiol_b1628cb06f		
391	OCresol	335	1	0.0	0.0	0.0	0391_OCresol_ca2dabb7ce		
1232	Isopropyl_isobutyrate	12044	1	0.0	0.0	0.0	1232_Isopropyl_isobutyrate_054aa2c426		
1231	Isopropyl_hexanoate	16832	1	0.0	0.0	0.0	1231_Isopropyl_hexanoate_dac2113c30		
160	Benzaldehyde_propylene_glycol_acetal	595928	1	0.0	0.0	0.0	0160_Benzaldehyde_propylene_glycol_acetal_9c176381f0		
159	Benzaldehyde_glyceryl_acetal	5463840	1	0.0	0.0	0.0	0159_Benzaldehyde_glyceryl_acetal_17d683be6a		
158	Benzaldehyde_dimethyl_acetal	62375	1	0.0	0.0	0.0	0158_Benzaldehyde_dimethyl_acetal_c002670e94		
157	Benzaldehyde	240	1	3.0	0.0	0.0	0157_Benzaldehyde_8c15a1ca83	fasstrecords	skipped
156	Azodicarbonamide	5462814	1	0.0	0.0	0.0	0156_Azodicarbonamide_34322b74a2		
151	Ascorbyl_Stearate	54725318	1	0.0	0.0	0.0	0151_Ascorbyl_Stearate_110914bea6		
811	Ethyl_4octenoate_4Z	5352770	1	0.0	0.0	0.0	0811_Ethyl_4octenoate_4Z_50dc87a493		
146	Anisyl_phenylacetate	7599	1	0.0	0.0	0.0	0146_Anisyl_phenylacetate_f63d8f8a12		
1249	Isopulegol	170833	1	10.0	0.0	0.0	1249_Isopulegol_91eb9e4aaf	fasstrecords	skipped
1248	Methyl_diisopropyl_propionamide	65300	1	0.0	0.0	0.0	1248_Methyl_diisopropyl_propionamide_01bc849084		
1247	Isopropyl_tiglate	5367745	1	0.0	0.0	0.0	1247_Isopropyl_tiglate_db00452682		
1268	4Methylquinoline	10285	1	0.0	0.0	0.0	1268_4Methylquinoline_39260a606a		
1267	1Dodecanol	8193	1	0.0	0.0	0.0	1267_1Dodecanol_644dce7ca8		
1264	Dodecanal	8194	1	0.0	0.0	0.0	1264_Dodecanal_d665899c65		
1262	Nlactoyl_ethanolamine_phosphate	11550267	1	0.0	0.0	0.0	1262_Nlactoyl_ethanolamine_phosphate_f468020254		
147	Anisyl_propionate	61417	1	0.0	0.0	0.0	0147_Anisyl_propionate_e60f5a33b5		
1220	Isopropenyl_pyrazine	62897	1	0.0	0.0	0.0	1220_Isopropenyl_pyrazine_ef35f20e35		
1219	3Isopropenylpentanedioic_acid	71586903	1	0.0	0.0	0.0	1219_3Isopropenylpentanedioic_acid_cb20ced1ef		
1218	3Isopropenyl6oxoheptanoic_acid	4488713	1	0.0	0.0	0.0	1218_3Isopropenyl6oxoheptanoic_acid_96a7db9b0e		
1217	Isopropenyl_acetate	7916	1	0.0	0.0	0.0	1217_Isopropenyl_acetate_c81985d667		
1215	Isopentylidene_isopentylamine	118823	1	0.0	0.0	0.0	1215_Isopentylidene_isopentylamine_86b5c1d5bb		
1246	Isopropylpyrazine	34590	1	0.0	0.0	0.0	1246_Isopropylpyrazine_1faa788625		
1245	Isopropyl_propionate	12508	1	0.0	0.0	0.0	1245_Isopropyl_propionate_2c23689e6d		
1244	Cuminyl_acetaldehyde	62654	1	0.0	0.0	0.0	1244_Cuminyl_acetaldehyde_12ab25ab3b		
1233	Isopropyl_Isothiocyanate	75263	1	0.0	0.0	0.0	1233_Isopropyl_Isothiocyanate_5bb0ed795a		
1242	pIsopropylphenylacetaldehyde	61359	1	0.0	0.0	0.0	1242_pIsopropylphenylacetaldehyde_fc8527b6f1		
1241	2Isopropylphenol	6943	1	0.0	0.0	0.0	1241_2Isopropylphenol_88c8ca062d		
1240	Isopropyl_Palmitate	8907	1	0.0	0.0	0.0	1240_Isopropyl_Palmitate_2d00214c4b		
1239	Isopropyl_Myristate	8042	1	0.0	0.0	0.0	1239_Isopropyl_Myristate_b50ec532dc		
1238	2Isopropyl4methylthiazole	61808	1	0.0	0.0	0.0	1238_2Isopropyl4methylthiazole_716317a323		
1237	2Isopropyl5methyl2hexenal	37066	1	0.0	0.0	0.0	1237_2Isopropyl5methyl2hexenal_7dd5be01fb		
1236	Isopropyl_2methylbutyrate	522214	1	0.0	0.0	0.0	1236_Isopropyl_2methylbutyrate_63bc3e456b		
1235	SIsopropyl_3methylthiocrotonate	118658	1	0.0	0.0	0.0	1235_SIsopropyl_3methylthiocrotonate_d8e0ada313		
1234	Isopropyl_isovalerate	61914	1	0.0	0.0	0.0	1234_Isopropyl_isovalerate_6f15aa9ad0		
1243	Isopropyl_Phenylacetate	62553	1	0.0	0.0	0.0	1243_Isopropyl_Phenylacetate_6d3a2d0def		
1280	Linalyl_Acetate	8294	1	38.0	0.0	0.0	1280_Linalyl_Acetate_6f14cfa4e8	fasstrecords	skipped
1279	Linalool_oxide_pyranoid_	26396	1	0.0	0.0	0.0	1279_Linalool_oxide_pyranoid_2fb8de9e05		
1278	Linalool_oxide	22310	1	0.0	0.0	0.0	1278_Linalool_oxide_ed1bd6adbf		
1277	Linalool	6549	1	11.0	0.0	0.0	1277_Linalool_2db8df9806	fasstrecords	skipped
1273	Lignosulfonic_acid	24712	1	0.0	0.0	0.0	1273_Lignosulfonic_acid_3877c1f7ae		
1272	Lignin	175586	1	0.0	0.0	0.0	1272_Lignin_fa79c0f561		
1270	Levulinic_Acid	11579	1	29.0	0.0	0.0	1270_Levulinic_Acid_147b511794	fasstrecords	skipped
1310	Manganese_Sulfate	24580	1	0.0	0.0	0.0	1310_Manganese_Sulfate_7283160152		
1261	N2hydroxyethyllactamide	95457	1	0.0	0.0	0.0	1261_N2hydroxyethyllactamide_e2f096adfe		
1307	2methyl31oxopropoxy4Hpyran4one	110543	1	0.0	0.0	0.0	1307_2methyl31oxopropoxy4Hpyran4one_9d69e5d4f6		
1305	NMethylNallyltryptamine	155907915	1	0.0	0.0	0.0	1305_NMethylNallyltryptamine_6137ec5ed3		
1298	Magnesium_Fumarate	6433510	1	483.0	0.0	0.0	1298_Magnesium_Fumarate_a7dbaf4da6	fasstrecords	skipped
1297	Magnesium_caprylate	19595724	1	12.0	0.0	0.0	1297_Magnesium_caprylate_650a76d642	fasstrecords	skipped
1296	Magnesium_decanoate	62001	1	24.0	0.0	0.0	1296_Magnesium_decanoate_de76b806fe	fasstrecords	skipped
1294	Limonene_oxide_	10953718	1	0.0	0.0	0.0	1294_Limonene_oxide_cca3fbb2c8		
1293	lMenthyl_butyrate	11009673	1	0.0	0.0	0.0	1293_lMenthyl_butyrate_75c3043a81		
1292	Lipase_triacylglycerol	135534490	1	0.0	0.0	0.0	1292_Lipase_triacylglycerol_d5a0a07e9f		
1291	Linalyl_propionate	61098	1	0.0	0.0	0.0	1291_Linalyl_propionate_fa85792b3b		
1309	Maltyl_isobutyrate	3354132	1	0.0	0.0	0.0	1309_Maltyl_isobutyrate_5db9514fe2		
1258	2Oxobutanoic_Acid	58	1	8.0	0.0	0.0	1258_2Oxobutanoic_Acid_3316fa1f24	fasstrecords	skipped
1257	4Mercapto2butanone	61936	1	0.0	0.0	0.0	1257_4Mercapto2butanone_b5562220eb		
1256	Astemizole	2247	1	38.0	0.0	0.0	1256_Astemizole_ff2eba9112	fasstrecords	skipped
1255	Isovaleric_Acid	10430	1	3.0	0.0	0.0	1255_Isovaleric_Acid_24d0545863	fasstrecords	skipped
1254	4Hydroxymethyl22methylpropyl13dioxolane	71587178	1	0.0	0.0	0.0	1254_4Hydroxymethyl22methylpropyl13dioxolane_cf21ef7fa4		
1253	Isovaleraldehyde_diethyl_acetal	19695	1	0.0	0.0	0.0	1253_Isovaleraldehyde_diethyl_acetal_764abc1eb3		
1252	Isoquinoline	8405	1	0.0	0.0	0.0	1252_Isoquinoline_928b59c2a2		
1251	Isopulegyl_acetate	94579	1	0.0	0.0	0.0	1251_Isopulegyl_acetate_595e80dd07		
1281	Linalyl_anthranilate	23535	1	0.0	0.0	0.0	1281_Linalyl_anthranilate_cc3de63ea0		
161	Benzene	241	1	0.0	0.0	0.0	0161_Benzene_13cad05ca8		
1289	Linalyl_octanoate	61435	1	0.0	0.0	0.0	1289_Linalyl_octanoate_4f2b8e0ca6		
1288	Linalyl_isovalerate	240119	1	0.0	0.0	0.0	1288_Linalyl_isovalerate_85578f17f3		
1287	Linalyl_isobutyrate	6532	1	0.0	0.0	0.0	1287_Linalyl_isobutyrate_6471a9bff3		
1286	Linalyl_hexanoate	564550	1	0.0	0.0	0.0	1286_Linalyl_hexanoate_0afff87745		
1285	Linalool_formate	61040	1	0.0	0.0	0.0	1285_Linalool_formate_fa1febe12d		
1284	Linalyl_cinnamate	5355858	1	0.0	0.0	0.0	1284_Linalyl_cinnamate_c5ec0299d4		
1283	Linalyl_butyrate	62321	1	0.0	0.0	0.0	1283_Linalyl_butyrate_a6a51d7ff7		
1282	Linalyl_benzoate	31353	1	0.0	0.0	0.0	1282_Linalyl_benzoate_7a0628c99b		
1250	Isopulegone	10534862	1	0.0	0.0	0.0	1250_Isopulegone_ffd03849cd		
1182	Isobutyl_butyrate	10885	1	0.0	0.0	0.0	1182_Isobutyl_butyrate_4c915d050f		
1181	Isobutyl_2butenoate	5365793	1	0.0	0.0	0.0	1181_Isobutyl_2butenoate_0cf2c35724		
1180	Isobutyl_Benzoate	61048	1	0.0	0.0	0.0	1180_Isobutyl_Benzoate_0af4deef56		
1179	Isobutyl_anthranilate	24515	1	0.0	0.0	0.0	1179_Isobutyl_anthranilate_ff8abf3feb		
1178	Isobutyl_angelate	5367807	1	0.0	0.0	0.0	1178_Isobutyl_angelate_436fb3c17b		
1177	Isobutylamine	6558	1	0.0	0.0	0.0	1177_Isobutylamine_623468d724		
1176	Isobutanol	6560	1	0.0	0.0	0.0	1176_Isobutanol_ad2e64dffe		
1175	Isobutyl_acetoacetate	522677	1	0.0	0.0	0.0	1175_Isobutyl_acetoacetate_b3f5b374ba		
1221	Isopropyl_Acetate	7915	1	0.0	0.0	0.0	1221_Isopropyl_Acetate_f086e9ab41		
1172	Isobornyl_propionate	23617864	1	0.0	0.0	0.0	1172_Isobornyl_propionate_a746041b71		
1171	Isobornyl_2methylbutyrate	22082179	1	0.0	0.0	0.0	1171_Isobornyl_2methylbutyrate_27d65d829c		
1170	Isobornyl_isovalerate	76957121	1	0.0	0.0	0.0	1170_Isobornyl_isovalerate_9fb64628e7		
1169	Isobornyl_isobutyrate	174490	1	0.0	0.0	0.0	1169_Isobornyl_isobutyrate_5b2f302d00		
1168	Isobornyl_acetate	637531	1	90.0	0.0	0.0	1168_Isobornyl_acetate_60aeffc27f	fasstrecords	skipped
1167	Isoborneol	6321405	1	0.0	0.0	0.0	1167_Isoborneol_7885d0a691		
1166	Isoamyl_salicylate	6874	1	0.0	0.0	0.0	1166_Isoamyl_salicylate_6ec78aa696		
1198	2Isobutylthiazole	62725	1	0.0	0.0	0.0	1198_2Isobutylthiazole_526edb2902		
1173	Isobutane	6360	1	0.0	0.0	0.0	1173_Isobutane_a4989e0f47		
1136	betaIonol_E	5373729	1	0.0	0.0	0.0	1136_betaIonol_E_0aabbc9092		
1135	alphaIONOL	5363817	1	0.0	0.0	0.0	1135_alphaIONOL_96a808ef8e		
1134	alphaIonene	68057	1	0.0	0.0	0.0	1134_alphaIonene_2a9dcdc8b8		
1165	Isoamyl_pyruvate	537682	1	0.0	0.0	0.0	1165_Isoamyl_pyruvate_6e42cffe31		
1164	Isoamyl_propionate	7772	1	0.0	0.0	0.0	1164_Isoamyl_propionate_bfec0ed58e		
1163	Isoamyl_phenylacetate	7600	1	0.0	0.0	0.0	1163_Isoamyl_phenylacetate_0492439137		
1162	Isoamyl_phenethyl_ether	91978	1	0.0	0.0	0.0	1162_Isoamyl_phenethyl_ether_78d93caec8		
1161	3Methylbutyl_octanoate	16255	1	0.0	0.0	0.0	1161_3Methylbutyl_octanoate_488612cd4b		
1150	Isoamyl_formate	8052	1	0.0	0.0	0.0	1150_Isoamyl_formate_7fee40fb72		
1159	Isoamyl_2methylbutyrate	520326	1	0.0	0.0	0.0	1159_Isoamyl_2methylbutyrate_8af88439f7		
1158	Isoamyl_levulinate	522404	1	2.0	0.0	0.0	1158_Isoamyl_levulinate_75853bc7f5	fasstrecords	skipped
1157	Isoamyl_Laurate	61386	1	0.0	0.0	0.0	1157_Isoamyl_Laurate_04868534c3		
1156	Isoamyl_isovalerate	12613	1	5.0	0.0	0.0	1156_Isoamyl_isovalerate_b841b7fda6	fasstrecords	skipped
1155	Isoamyl_isothiocyanate	79086	1	0.0	0.0	0.0	1155_Isoamyl_isothiocyanate_8bbed284dd		
1154	Isoamyl_isobutyrate	519786	1	0.0	0.0	0.0	1154_Isoamyl_isobutyrate_9fe6bc22f6		
1153	Isoamyl_hexanoate	16617	1	0.0	0.0	0.0	1153_Isoamyl_hexanoate_31196761c0		
1152	Isoamyl_32furanpropionate	538506	1	0.0	0.0	0.0	1152_Isoamyl_32furanpropionate_ce3b06a3c7		
1151	Isoamyl_42furanbutyrate	68968644	1	0.0	0.0	0.0	1151_Isoamyl_42furanbutyrate_2272dabf9b		
1160	Isoamyl_nonanoate	522676	1	0.0	0.0	0.0	1160_Isoamyl_nonanoate_2b52ba3750		
1208	Isoeugenyl_methyl_ether	1549045	1	0.0	0.0	0.0	1208_Isoeugenyl_methyl_ether_41abf0cc8a		
1207	Isoeugenyl_formate	20831812	1	0.0	0.0	0.0	1207_Isoeugenyl_formate_53727eb62b		
1206	1Ethoxy2methoxy41E1propen1ylbenzene	5382490	1	0.0	0.0	0.0	1206_1Ethoxy2methoxy41E1propen1ylbenzene_8166b0123f		
1205	1Benzyloxy2methoxy4prop1en1ylbenzene	764139	1	0.0	0.0	0.0	1205_1Benzyloxy2methoxy4prop1en1ylbenzene_d67d8a0419		
1204	Isoeugenyl_acetate	876160	1	50.0	0.0	0.0	1204_Isoeugenyl_acetate_4d1b0de065	fasstrecords	skipped
1202	Isocyclocitral	16204527	1	0.0	0.0	0.0	1202_Isocyclocitral_97e9d1ffe6		
1201	Isobutyric_Acid	6590	1	153.0	0.0	0.0	1201_Isobutyric_Acid_92a25739ae	fasstrecords	skipped
1200	Isobutyraldehyde	6561	1	0.0	0.0	0.0	1200_Isobutyraldehyde_2d110dfb36		
1197	Isobutyl_salicylate	6873	1	0.0	0.0	0.0	1197_Isobutyl_salicylate_dbec028171		
1230	Isopropyl_formate	12257	1	0.0	0.0	0.0	1230_Isopropyl_formate_59ced1f444		
1229	5isopropyl26diethyl2methyltetrahydro2Hpyran	45274957	1	0.0	0.0	0.0	1229_5isopropyl26diethyl2methyltetrahydro2Hpyran_e98c10bee2		
1228	Isopropyl_Cinnamate	5273464	1	0.0	0.0	0.0	1228_Isopropyl_Cinnamate_1a3b843228		
1227	Isopropyl_butyrate	61184	1	0.0	0.0	0.0	1227_Isopropyl_butyrate_deb0a53f63		
1226	Cuminol	325	1	3.0	0.0	0.0	1226_Cuminol_a3a7614d95	fasstrecords	skipped
1225	Isopropyl_Benzoate	13654	1	0.0	0.0	0.0	1225_Isopropyl_Benzoate_a2cf247e5b		
1224	Isopropylamine	6363	1	0.0	0.0	0.0	1224_Isopropylamine_d48d956abb		
1223	Isopropanol	3776	1	0.0	0.0	0.0	1223_Isopropanol_dbb1ac6e5d		
1222	4Isopropylacetophenone	12578	1	0.0	0.0	0.0	1222_4Isopropylacetophenone_6b60412c73		
1199	Isobutyl_10undecenoate	79457	1	0.0	0.0	0.0	1199_Isobutyl_10undecenoate_02f40df8de		
1196	Isobutyl_propionate	10895	1	0.0	0.0	0.0	1196_Isobutyl_propionate_c136615fbc		
1195	Isobutyl_phenylacetate	60998	1	0.0	0.0	0.0	1195_Isobutyl_phenylacetate_a413e6a426		
1194	2Isobutyl3methyl_pyrazine	26333	1	0.0	0.0	0.0	1194_2Isobutyl3methyl_pyrazine_a53185482b		
